,date,content,year,month,words
915,2022-04-03 21:00:00,人大哪里螺蛳粉好吃呀求求了,2022,4,人大 螺蛳 好吃 求求
914,2022-04-03 21:00:00,夏天到了，求推荐男士防晒,2022,4,夏天 推荐 男士 防晒
913,2022-04-03 21:00:00,想买个1k左右的耳机，最好有降噪（不要头戴，夏天要到了太热了）。目前想买AirPods pro 但是只能买二手这样的呜呜呜，大家觉得呢？,2022,4,想买个 1k 耳机 降噪 头戴 夏天 AirPods pro 只能 二手 呜呜
912,2022-04-03 21:00:00,女生会喜欢160的杨洋还是180的宋小宝？,2022,4,女生 喜欢 160 杨洋 180 小宝
911,2022-04-03 21:00:00,家人们，去空总看皮肤科这种能报销吗，专家号好贵啊呜呜（以及有没有什么经验）,2022,4,皮肤科 报销 专家 呜呜 经验
910,2022-04-03 21:00:00,今天在东区浴室一边洗澡一边吹口哨吹《斯卡布罗集市》的曲子，吹了一会没气了，突然隔壁老哥给接上了还吹完了hhh。感谢这位老哥。,2022,4,东区 浴室 洗澡 吹口哨 斯卡 布罗 集市 曲子 一会 没气 隔壁 老哥 接上 hhh 感谢 这位 老哥
909,2022-04-03 21:00:00,买连花清瘟会弹窗吗uu们,2022,4,连花清 瘟会 弹窗 uu
894,2022-04-03 21:00:00,外校保研，想来ruc，大家觉得这边怎么样呢,2022,4,外校 保研 想来 ruc
943,2022-04-03 21:00:00,uus有什么比较推荐的男装店铺品牌么，既不懂该买什么版型颜色，也不知道去哪买和鉴别，哭了😷,2022,4,uus 推荐 男装 店铺 品牌 版型 颜色 鉴别
918,2022-04-03 21:00:00,据说，男怕新欢，女怕旧爱？,2022,4,男怕 新欢 女怕
897,2022-04-03 21:00:00,男生是不是就是不会追高个子女生啊 本人175 长相和性格都还可 但是从来没有被表达过好感…,2022,4,男生 高个子 女生 175 长相 性格 表达 好感
920,2022-04-03 21:00:00,在宿舍睡一天了。嗐，没朋友的生活,2022,4,宿舍 朋友 生活
942,2022-04-03 21:00:00,有没有朋友想要明天结伴出去遛遛呀 去公园什么的看你有没有特别想去的地方～我是女生 研一 两个人或者三个人都可以呀,2022,4,朋友 想要 明天 结伴 公园 特别 地方 女生 研一 两个 三个
941,2022-04-03 21:00:00,有没有双利手的朋友啊，感觉到现在都没见到过和我一样的两个手通用的同学。。,2022,4,双利手 朋友 见到 两个 通用 同学
940,2022-04-03 21:00:00,心脏时不时有紧绷感和刺痛感是怎么回事,2022,4,心脏 时不时 紧绷 刺痛感 怎么回事
939,2022-04-03 21:00:00,人为什么要搞钱？,2022,4,搞钱
938,2022-04-03 21:00:00,大家有啄木鸟啄墙严重影响生活的困扰吗，最近天气暖和，啄木鸟活动越来越频繁，声音也越来越大，早上5点多就开始啄墙体，我都开始出现幻觉了，给学校反映多次，意思是：高空作业，无法解决。甚至室友提出了，把楼道窗户打开，挥一挥扫把就可以吓走它的办法。学校以威胁学生生命安全为理由拒绝了。,2022,4,啄木鸟 啄墙 影响 生活 困扰 天气 暖和 啄木鸟 活动 越来越 频繁 声音 越来越 早上 点多 墙体 幻觉 学校 高空作业 解决 室友 提出 楼道 窗户 打开 挥一挥 扫把 办法 学校 威胁 学生 生命安全 理由 拒绝
937,2022-04-03 21:00:00,舍友半夜不睡觉，一睡觉就打呼，可能对其他人没什么影响，我本来就睡觉浅马上就被吵醒😭白天就要疲惫地去上早八，但他可以一直睡到中午…,2022,4,舍友 半夜 睡觉 睡觉 打呼 其他人 没什么 影响 本来 睡觉 吵醒 白天 疲惫 地去 中午
919,2022-04-03 21:00:00,五四舞蹈比赛有姐妹组队kpop吗,2022,4,五四 舞蹈 比赛 姐妹 组队 kpop
935,2022-04-03 21:00:00,北京有好逛的商场吗,2022,4,北京 商场
934,2022-04-03 21:00:00,品园那边的眼镜店验光多少钱？只验光,2022,4,品园 眼镜店 验光 验光
933,2022-04-03 21:00:00,请问军事理论是做展示的那周考试吗,2022,4,军事 理论 展示 那周 考试
932,2022-04-03 21:00:00,大家对收班费这个行为怎么看,2022,4,对收 班费
936,2022-04-03 21:00:00,音乐角太多神仙了吧！都好强！,2022,4,音乐 角太多 神仙
930,2022-04-03 21:00:00,校医院的推拿是怎么做啊？然后怎么收费,2022,4,校医院 推拿 收费
928,2022-04-03 21:00:00,请问校学生会要怎么进呢 还是没有校学生会只有院学生会呀,2022,4,学生会 学生会 学生会
927,2022-04-03 21:00:00,4月1日傍晚，法律圈突然爆出“大瓜”：中国培养政法人才的顶级学府——中国政法大学教授、博导刘玫发布的《关于我与汪海燕绝交的声明》惊现网络，一时间让众多吃瓜群众惊掉下巴，原因是刘玫发声明绝交的汪海燕（男），同是该校的教授、博导。,2022,4,傍晚 法律 爆出 大瓜 中国 培养 政法 人才 顶级 学府 中国政法大学 教授 博导 刘玫 发布 海燕 绝交 声明 惊现 网络 一时间 众多 吃瓜 群众 惊掉 下巴 原因 刘玫 发声明 绝交 海燕 该校 教授 博导
926,2022-04-03 21:00:00,两个异性entj能在一起吗,2022,4,两个 异性 entj
925,2022-04-03 21:00:00,什么时候敏感变成了一个贬义词了？有些人评论谁谁谁挺敏感的，那种语气那种神态，敏感就不健全了？心理就有毛病了？搞得跟自己人格多健全似的,2022,4,敏感 贬义词 评论 谁谁谁 敏感 那种 语气 那种 神态 敏感 健全 心理 毛病 人格 健全
924,2022-04-03 21:00:00,求有没有考研南大or浙大金融研究生的师哥师姐，有些问题想请教一下，感谢~,2022,4,考研 南大 or 浙大 金融 研究生 师哥 师姐 请教 感谢
931,2022-04-03 21:00:00,我饿了，不知道吃什么，想吃点爱情的苦。,2022,4,爱情
923,2022-04-03 21:00:00,求推荐：人大周围人均100-200rmb价格，有什么好吃的吗～,2022,4,推荐 人大 人均 100 200rmb 价格 好吃
922,2022-04-03 21:00:00,北京健康宝您没事儿吧😅开学以来就没出过校也没买过药还给我整弹窗😅,2022,4,北京 健康 没事儿 开学 出过 过药 还给 我整 弹窗
921,2022-04-03 21:00:00,左撇子的宝宝们都去哪啦？😭 毕业论文研究左利手找不到被试来做脑电实验了55555,2022,4,左撇子 宝宝 毕业论文 研究 左利手 试来 脑电 实验 55555
584,2022-04-04 21:00:00,佛系学生在教室,2022,4,佛系 学生 教室
3755,2022-04-10 21:29:00,读大一，昨天我妈和我坦白了，说了一下家里情况，我家是农村的，父母一个月收入2000多，一个月有时能存700，有时能存一千，一年学费大概是四五千，家里现在的存款有5万左右，农村就一个老宅子和几亩地以及一套70平米不值钱的房子(听说值20万左右)，而且我是个男生，将来要买房，老家省会的房价110平大概160万左右，房和车都要靠我自己，父母43岁了，他们要给自己准备养老钱，我是独生子，我以后的压力很大，想到这里我就感觉我很穷，因为青岛那边父母都是全款买房的，他们不止一套房，而且我父母没车，我出门要么坐公交车，要么骑电动车，而且我同学看起来都很有钱，用的四五千的手机，我才用的一千多的手机，而且他们平时花的也比我多，吃的也比我好。有的时候感觉自己挺穷的，好烦啊😭😭😭,2022,4,读大一 昨天 我妈 坦白 家里 情况 我家 农村 父母 一个月 收入 2000 一个月 能存 700 能存 一千 一年 学费 四五千 家里 存款 万左右 农村 宅子 几亩 一套 70 平米 不值钱 房子 听说 20 万左右 男生 将来 买房 老家 省会 房价 110 160 万左右 房和车 父母 43 养老 独生子 压力 很大 想到 很穷 青岛 父母 全款 买房 套房 父母 没车 出门 公交车 电动车 同学 有钱 四五千 手机 一千多 手机 平时 挺穷 好烦
3756,2022-04-10 21:29:00,能否捞一个今晚歌会的工作人员~粉色T恤，拿着花名册负责联系上台同学的xjj 挺不错~~认识的帮忙给问下能否留联系方式好吗~~,2022,4,今晚 歌会 工作人员 粉色 T恤 花名册 负责 上台 同学 xjj 挺不错 帮忙 问下 联系方式
3757,2022-04-10 21:29:00,嗨，我是校歌赛上的小熊熊，大家有什么想问的嘛,2022,4,校歌 赛上 熊熊
3758,2022-04-10 21:29:00,月生活费2k，想靠省钱把红米换成iPhone是不是太虚荣物欲了呢？,2022,4,生活费 2k 省钱 红米 换成 iPhone 虚荣 物欲
3759,2022-04-10 21:29:00,有无欧美近几年的歌推荐🙄感觉近几年没有以前那么多神曲了？,2022,4,有无 欧美 近几年 推荐 近几年 神曲
3760,2022-04-10 21:29:00,近期人大墙将严厉整治约p贴，钓鱼贴。,2022,4,近期 人大 严厉 整治 钓鱼
3761,2022-04-10 21:29:00,想知道会不会有男孩子喜欢那种比较安静内敛，相对理智冷静的女孩子啊，就是好奇，还有点担心会不会让人觉得很无趣啊，因为我大概就是这种人，然后补充一下不熟的时候有点社交无能，熟起来之后就会很好很好那种，但是还是比较内向吧所以朋友就不是特别多，少而深的那种。感觉可能要寡很久了TAT,2022,4,男孩子 喜欢 那种 安静 内敛 理智 冷静 女孩子 好奇 担心 无趣 补充 不熟 社交 无能 那种 内向 朋友 特别 少而深 那种 TAT
3762,2022-04-10 21:29:00,会有那么一天，你看着我问：“你谈过几个女朋友？”,2022,4,看着 谈过 几个 女朋友
3763,2022-04-10 21:29:00,各位抱歉，现在睡不着，因为大晚上的从便利蜂一直到品园楼下很吵😭很丢脸😭。,2022,4,抱歉 睡不着 晚上 便利 品园 楼下 丢脸
3764,2022-04-10 21:29:00,我忽然对他很无语,2022,4,无语
3765,2022-04-10 21:29:00,相对唱《为你我受冷风吹》的男生说，你唱的超级超级超级好听！真的很温柔很动人！你超棒的！,2022,4,冷风吹 男生 超级 超级 超级 好听 温柔 动人 超棒
3754,2022-04-10 21:29:00,有没有家人知道以下哪些算核心绩点？1.部类共同 2.部类基础 3.思想政治理论课 4.大学外语 5.大学体育 6.心理健康教育 7.公共艺术教育 8.国防教育 9.职业生涯规划 10.通识核心 11.经典历史著作阅读 12.专业核心 13.发展指导 14.专业选修,2022,4,家人 核心 绩点 部类 部类 基础 思想 政治 理论课 大学 外语 大学 体育 心理健康 教育 公共 艺术 教育 国防教育 职业 生涯规划 10 通识 核心 11 经典 历史 著作 阅读 12 专业 核心 13 发展 指导 14 专业 选修
3767,2022-04-10 21:29:00,有没有成功戒掉掰手指头的uu？我从初中跟着别人学（当时觉得很酷），现在手指很容易酸，会忍不住掰响它们😭,2022,4,成功 戒掉 手指头 uu 初中 跟着 很酷 手指 忍不住 掰响
3794,2022-04-10 21:29:00,真不理解这是什么行为？将公有物品据为己有是吗？无语了。,2022,4,理解 这是 公有 物品 据为己有 无语
3795,2022-04-10 21:29:00,表达下午茶社摊位绿色汉服小姐姐～不知道有没有男朋友了，想加微信～,2022,4,表达 下午 茶社 摊位 绿色 汉服 小姐姐 男朋友 想加 微信
3796,2022-04-10 21:29:00,想知道uu们的成绩是从小到大都很好吗？还是因为经历了一些事情之后才开始努力？我好像就是在高中的时候突然就知道努力了，也没有经历什么大风大浪，想听听uu们的故事，最近太堕落了。,2022,4,uu 成绩 从小到大 经历 事情 努力 高中 努力 经历 大风大浪 听听 uu 故事 堕落
3797,2022-04-10 21:29:00,没朋友没有爱，没成绩没前途，没目标没理想，我就是新时代三无青年,2022,4,朋友 成绩 没前途 目标 理想 时代 三无 青年
3798,2022-04-10 21:29:00,强烈吐槽一下食堂的隔板！真的非常的鸡肋、不安全，甚至有害！第一，不认识的人坐一起不会说话，只会低头吃饭，喷不到对面！第二，认识的人就算不坐一起吃饭，也会近距离接触！第三，这些隔板上喷得各种汤汁口水，也没人擦，小空间下筷子总是蹭到隔板，就恶心得要命！总之就是隔板完全没必要！赶紧撤了！！！,2022,4,吐槽 食堂 隔板 鸡肋 有害 第一 说话 只会 低头 吃饭 对面 吃饭 近距离 接触 第三 隔板 喷得 汤汁 口水 没人 空间 筷子 隔板 恶心 要命 隔板 赶紧
3799,2022-04-10 21:29:00,有點難受，不對，是好難受呀…今天第一次看到真的視障同學，在食堂慢慢悠悠地怯步找座位…中區二樓設置視障同學優先座位的意義真的很大，大家還是盡量不要占那個位置呀😢,2022,4,有點 難受 難受 第一次 視障 同學 食堂 慢慢悠悠 怯步 座位 中區 二樓 設置 視障 同學 優先 座位 意義 很大 還是 盡量 那個 位置
3800,2022-04-10 21:29:00,我今年二十岁，想找大我三四岁的女朋友没啥问题吧,2022,4,二十岁 三四岁 女朋友
3801,2022-04-10 21:29:00,有没有步入大学之后，越来越觉得自己普通甚至糟糕的？,2022,4,步入 大学 越来越 糟糕
3802,2022-04-10 21:29:00,西区食堂和北区食堂真是RUC食堂中的卧龙凤雏,2022,4,西区 食堂 北区 食堂 RUC 食堂 卧龙 凤雏
3766,2022-04-10 21:29:00,好喜欢唱白色风车的男生！,2022,4,喜欢 白色 风车 男生
3803,2022-04-10 21:29:00,捞捞今天校歌赛坐在大众评委第一排左数第三个戴黑色口罩的小姐姐🥺🥺真的很喜欢,2022,4,校歌 坐在 大众 评委 第一排 左数 第三个 黑色 口罩 小姐姐 喜欢
3804,2022-04-10 21:29:00,接上一条 问一下今天游园会啦啦队zwt是哪个院哪一级的,2022,4,接上 一条 游园会 啦啦队 zwt 一级
3805,2022-04-10 21:29:00,好奇有什么排球群吗？想去打排球,2022,4,好奇 排球 排球
3806,2022-04-10 21:29:00,我追求的女生同意我们在一起了，开心，。她说，对不起 之所以说我们还不能正式在一起 是因为 就是我跟你说的 那个户外认识的前男友 我没有删他的微信 因为觉得他挺可怜的 他跟你前女友有点像吧 如果我不怎样…他就疯狂喝酒什么的 做出伤害自己的事情 我觉得好恐怖 好害怕 我也害怕我的离开更加的伤害他 叫我把我的玲娜贝儿公仔和口红寄给我也不寄 我没有再喜欢他 我只是觉得他挺可怜的 因为他跟他家里人关系也不好 他已经两三年没回家了 然后也没有工作 就当我是圣母心吧 我相信你可以理解我的。,2022,4,追求 女生 同意 开心 对不起 正式 是因为 户外 前男友 微信 可怜 前女友 有点像 疯狂 喝酒 做出 伤害 事情 恐怖 害怕 害怕 离开 伤害 玲娜 贝儿 公仔 口红 寄给 喜欢 可怜 家里人 关系 不好 两三年 回家 工作 圣母 理解
3807,2022-04-10 21:29:00,真的好难过，跟妈妈打电话说最近发生的事情，因为很难受忍不住哭了，但是妈妈只会告诉我“我早就告诉过你……”或者“你哭有什么用”，我其实已经在解决问题了，我只是忍不住在最亲近的人面前暴露一下真实情绪而已……我现在更难过了……再也不想跟她说自己的事了……,2022,4,难过 妈妈 打电话 发生 事情 难受 忍不住 妈妈 只会 告诉 早就 告诉 解决问题 忍不住 亲近 面前 暴露 真实 情绪 难过 再也 不想
3808,2022-04-10 21:29:00,想问问想看脸上痘痘的话，去哪里比较好,2022,4,问问 脸上 痘痘
3809,2022-04-10 21:29:00,有没有经常在清真餐厅吃饭的小伙伴呢？,2022,4,清真 餐厅 吃饭 小伙伴
3810,2022-04-10 21:29:00,有没有uu想互相监督早睡,2022,4,uu 互相监督 早睡
3811,2022-04-10 21:29:00,想问下校内有可以约拍毕业照的同学吗？,2022,4,问下 校内 毕业 同学
3812,2022-04-10 21:29:00,人大这文学院到底有啥出路啊。。。,2022,4,人大 文学院 出路
3813,2022-04-10 21:29:00,试问“女生普遍身材和颜值焦虑比男生严重”的深层原因。本人认为，供给都是依照需求来的。普遍来讲，男生喜欢漂亮的女生，女生喜欢有能力的男生。需求如此，所以女生在外貌上面卷，男生在能力上面卷。怎么破这个局面？我们需要反卷先锋，需要有更多欣赏女生能力>外貌的男生，也需要更多欣赏男生外貌>能力的女生。换言之，女生你能不能做到尽管这个男生能挣很多钱，但是他太丑了，我不跟他在一起。男生你能不能做到尽管这个女生很好看身材很好，但是她不能挣钱，我不和他在一起。以需求的改变促使供给改变。同时女生你能不能做到主动的少在意颜值多提高能力，欣然接受自己比别人丑而去多提高能力。男生能不能做到主动的少在意能力多提高颜值，欣然接受自己比别人能力低而去多提高颜值。女生不以颜值低为耻，而以能力低为耻。男生不以能力低为耻，而以颜值低为耻。女生能不能做到自己挣大钱养漂亮的小白脸，男生能不能做到包养身材颜值去找富婆。做到这些，男生也会开始身材颜值焦虑，女生身材颜值焦虑会少的多。,2022,4,试问 女生 身材 颜值 焦虑 男生 深层 原因 供给 需求 男生 喜欢 漂亮 女生 女生 喜欢 能力 男生 需求 女生 外貌 男生 能力 局面 反卷 先锋 欣赏 女生 能力 外貌 男生 欣赏 男生 外貌 能力 女生 女生 男生 太丑 男生 女生 好看 身材 挣钱 需求 改变 促使 供给 改变 女生 主动 在意 颜值 提高 能力 欣然接受 提高 能力 男生 主动 在意 能力 提高 颜值 欣然接受 能力 提高 颜值 女生 不以 颜值 能力 低为 男生 能力 低为 颜值 女生 挣大钱 漂亮 小白脸 男生 包养 身材 颜值 富婆 男生 身材 颜值 焦虑 女生 身材 颜值 焦虑 会少
3793,2022-04-10 21:29:00,蹲蹲唱天空之城的男生！！,2022,4,天空 之城 男生
3792,2022-04-10 21:29:00,广东人，你们都在哪喝的早茶,2022,4,广东 早茶
3786,2022-04-10 21:29:00,女朋友在我们谈恋爱的期间和一个我明确表示过他心怀不轨我很讨厌的高中师兄连麦双排还瞒着我，这合理吗,2022,4,女朋友 谈恋爱 期间 心怀不轨 讨厌 高中 师兄 连麦 双排
3790,2022-04-10 21:29:00,图书馆约的位置上有东西但是人不在怎么办,2022,4,图书馆 位置 东西
3791,2022-04-10 21:29:00,大家觉得菀菀类卿和兰因絮果哪个更令人难过,2022,4,类卿 兰因絮果 令人 难过
3778,2022-04-10 21:29:00,男生是不是一般都会喜欢会跳舞的女生,2022,4,男生 喜欢 跳舞 女生
3777,2022-04-10 21:29:00,人大本去深高金如何,2022,4,人大 本去 深高金
3776,2022-04-10 21:29:00,你鹿有看网络小说的书友吗？最近书荒，求推荐几本书,2022,4,鹿有 网络小说 书友 书荒 推荐 几本书
3775,2022-04-10 21:29:00,大家会觉得在自习室或者图书馆用机械鼠标很吵吗？一般会怎么处理呢？我真的受不了这种一直点鼠标的规律的噪音☹️,2022,4,自习室 图书馆 机械 鼠标 受不了 鼠标 规律 噪音
3774,2022-04-10 21:29:00,不知道有没有想要一起搭伙学习的朋友呢～我最近在明德机房和教一一楼自习比较多，是在准备考研的课比较少自己学习有时候又有点容易开游戏。。。。。有朋友一起相互监督共同努力么w,2022,4,想要 搭伙 学习 朋友 明德 机房 教一 一楼 自习 考研 学习 有时候 游戏 朋友 相互 监督 共同努力
3773,2022-04-10 21:29:00,请问20财金cdy小哥哥有对象吗？想追,2022,4,20 财金 cdy 哥哥 对象
3772,2022-04-10 21:29:00,今晚校歌赛那首《为你我受冷风吹》真的好好听～,2022,4,今晚 校歌 那首 冷风吹 好好
3771,2022-04-10 21:29:00,我好害怕，看了生化危机，结合俄罗斯揭露美国研制病毒，真怕有生之年会遇到丧尸围城的一天，太可怕了，连续几天做噩梦…,2022,4,害怕 生化危机 俄罗斯 揭露 美国 研制 病毒 有生之年 丧尸 围城 可怕 连续 几天 噩梦
3770,2022-04-10 21:29:00,求唱《天空之城》的男生的信息，越详细越好,2022,4,求唱 天空 男生 信息 详细
3779,2022-04-10 21:29:00,大家…平时真的少生气…本人已美美乳腺结节…,2022,4,平时 生气 美美 乳腺 结节
3768,2022-04-10 21:29:00,不会游泳，不会骑车。全RUC还有比我更离谱的人吗,2022,4,游泳 骑车 RUC 离谱
3780,2022-04-10 21:29:00,呜呜，想听听人大学生的观点，金融和计算机哪个好,2022,4,呜呜 听听 大学生 观点 金融 计算机
3781,2022-04-10 21:29:00,请问今晚唱<敕勒歌>的神仙姐姐的名字,2022,4,今晚 敕勒歌 神仙姐姐 名字
3782,2022-04-10 21:29:00,求解，北区食堂旁边的花园（丁香林）种的白色、紫色的是什么花，好喜欢它们的香味,2022,4,求解 北区 食堂 旁边 花园 丁香 白色 紫色 喜欢 香味
3783,2022-04-10 21:29:00,割包皮给报销吗,2022,4,割包皮 报销
3784,2022-04-10 21:29:00,"我不知道怎么开启新的恋情。和ta一起经历了挺多的，ta在我生病的时候照顾我、我和ta经常打打闹闹，就是那种独一无二的感觉，独一无二。后来，挺多人走进我的生活中的，向我告白的、我给予安慰的、在小喇叭上找另一半的，但相处相处还是没有感觉，和ta不一样。ta好奇怪，又好又不好，pua……唉，离开ta之后，我更开心了，也更落寞了。在和ta的这段恋情中，我好叛逆，顶着被开除的风险不放弃、我热烈过、痛哭过、也有过很开心的时候。怀念过那段时间，可是我的热情呢，感觉找不回来了。我知道喜欢一个人的感觉，所以遇到后来人，我知道我不喜欢ta,虚无……我是一个挺好的人呀、身材好、长相姣好、善良……我想去爱，可是我找不回我的热情了。",2022,4,开启 恋情 ta 经历 ta 生病 照顾 ta 打打闹闹 那种 独一无二 独一无二 挺多人 走进 生活 告白 给予 安慰 小喇叭 另一半 相处 相处 ta ta 奇怪 不好 pua 离开 ta 开心 落寞 ta 这段 恋情 叛逆 开除 风险 放弃 热烈 痛哭 开心 怀念 段时间 热情 回来 喜欢 喜欢 ta 虚无 身材 长相 姣好 善良 热情
3785,2022-04-10 21:29:00,望穿真的好好听！！！！狠狠crush了！！！两位笑起来都好少年好好看好喜欢！,2022,4,望穿 好好 狠狠 crush 两位 少年 好好 看好 喜欢
3787,2022-04-10 21:29:00,uu们，我想要每天或者每周给女朋友送几枝花，大家可以帮忙推荐性价比高些的花店吗，多谢，多谢！,2022,4,uu 想要 每周 女朋友 几枝 帮忙 推荐 性价比 高些 花店 多谢 多谢
3788,2022-04-10 21:29:00,东区二楼西厅的炒饭水平很高啊,2022,4,东区 二楼 西厅 炒饭 水平
3769,2022-04-10 21:29:00,大家对新疆的男生都有什么印象啊,2022,4,新疆 男生 印象
3789,2022-04-10 21:29:00,这位在circle窗边看书的绿发带姐妹！我画的很烂 但是我真的很想让你知道你是一道风景！！,2022,4,这位 circle 窗边 看书 发带 姐妹 我画 很烂 一道 风景
3432,2022-04-12 17:00:00,救  每个在小喇叭上留下的男生qq号我都会搜一搜，怕是我前男友。。。。。。。。。。。。。。。。。,2022,4,小喇叭 留下 男生 qq 搜一 前男友
3431,2022-04-12 17:00:00,借鉴一下前面老哥有意思的模板～,2022,4,借鉴 老哥 有意思 模板
3430,2022-04-12 17:00:00,想拥有心动的感觉呜呜呜，好久没心动过了，自认也不是颜控（前任就挺普通，我自己也挺普通），怎么就遇不上心动的男孩子呢😭,2022,4,拥有 心动 呜呜 好久没 心动 自认 颜控 前任 遇不上 心动 男孩子
3429,2022-04-12 17:00:00,女，大四，保研人大外院，单身，因为疫情出游计划泡汤，现在是整一个每天无聊等着去北京读研的状态，随缘捞一个下半年带我逛人大的帅哥,2022,4,大四 保研 人大 外院 单身 疫情 出游 计划 泡汤 整一个 无聊 北京 读研 状态 随缘 下半年 人大 帅哥
3424,2022-04-12 17:00:00,我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我受不了了！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！我要谈恋爱！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！为什么母单！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！没有人爱我！！！！！！,2022,4,受不了 受不了 受不了 受不了 受不了 受不了 受不了 受不了 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 我要 谈恋爱 母单 母单 母单 母单 母单 母单 母单 母单 人爱 人爱 人爱 人爱 人爱 人爱 人爱 人爱
3427,2022-04-12 17:00:00,我女朋友好暖好甜啊🌷🌸我好爱她，被她肯定，被她接纳，被她包容感觉很好，她用爱的方式回应我包容我，我可以在她面前做真实的自己，感觉活在爱里面，好真实和幸福然，我很喜欢她。,2022,4,女朋友 肯定 接纳 包容 方式 回应 包容 面前 真实 活在 真实 幸福 喜欢
3426,2022-04-12 17:00:00,经院应该高考的时候只招理科生…要么就直接改名叫政经学院,2022,4,经院 高考 只招 理科生 改名 政经 学院
3425,2022-04-12 17:00:00,真实感受到代际思维差异，尤其是家里有古板的长辈的时候，无奈。家里条件还算可以吧，到大学后，正好朋友收了一家有两块京牌的公司，他本来就有好几块牌照，说分给我一块。我很高兴回家跟爸妈商量，因为我身边几乎所有老家的朋友都有车了，sf90，gtr，g63，urus，还有个哥们买了m8被我们笑话个半死（路人看到m8会问，这车四十万能拿下吗哈哈哈），我的想法是，也别买太好的车，m4或者卡宴，平时开出去放松。停车问题也不用他们操心，有个好朋友在五道口这边的公司可以给我办车位，不是问题。我爸同意了，感觉挺好，但我妈特别反对，说大学生买车不好，会影响别人的看法。我真乌鱼子，买个车能影响谁对我的看法啊？买个车同学就疏远了吗？况且我在北京的很多朋友也不是大学里的同学。联想到当时读高中，本来想申美本，我妈非要让我参加高考，说是人生重要体验，思想如此古板让人乌鱼乌鱼。和长辈沟通真是一大难题，现在我不知道怎么办才好，怎么才能让长辈接受年轻人的观点呢。,2022,4,真实感 代际 思维 差异 家里 古板 长辈 无奈 家里 条件 大学 正好 朋友 一家 两块 京牌 公司 本来 好几块 牌照 分给 一块 回家 爸妈 商量 身边 老家 朋友 sf90 gtr g63 urus 哥们 m8 笑话 半死 m8 四十万 拿下 哈哈哈 m4 卡宴 平时 放松 停车 不用 操心 有个 朋友 五道口 公司 车位 我爸 同意 特别 反对 大学生 买车 不好 影响 看法 乌鱼子 买个 车能 影响 看法 买个 同学 疏远 北京 朋友 大学 同学 联想 高中 本来 申美本 我妈 非要 参加 高考 人生 体验 思想 古板 乌鱼 乌鱼 长辈 沟通 一大 难题 长辈 接受 年轻人 观点
3423,2022-04-12 17:00:00,感觉我校经济学院本科数学要求有点低了，而且没啥高级课程，感觉应该把C换成A选修拓扑学和实分析，高年级也可以上上什么高微高宏高数理🙈 国经和政经应该适当砍砍,2022,4,我校 经济 学院 本科 数学 高级 课程 换成 选修 拓扑学 分析 高年级 高微 高宏高 数理 国经 政经 砍砍
3433,2022-04-12 17:00:00,真心的想找一位女朋友。先自我介绍一下吧，本人男，180cm，65kg，长相还行，平常喜欢锻炼，几乎天天坚持跑步。节假日呢，会出去逛一逛，比如公园，小吃街之类的，或者去探索一下美食店。之前出去呢，总是和男生或者一个人。春天来了，想找一位女朋友谈恋爱，出去的时候可以给女朋友拍美照；走在路上，可以拉着女朋友的手，喝着饮品欣赏春天的美景，就先说这么多吧。希望对方身高在160以上，御姐范儿就更好啦，如果有意的话，可以留下联系方式，我来加你。当然，钓鱼的勿扰，非诚勿扰！,2022,4,真心 一位 女朋友 自我介绍 180cm 65kg 长相 平常 喜欢 锻炼 天天 跑步 节假日 逛一逛 公园 小吃街 探索 美食 男生 春天 一位 女朋友 谈恋爱 女朋友 拍美照 路上 拉着 女朋友 饮品 欣赏 春天 美景 希望 身高 160 御姐 范儿 更好 有意 留下 联系方式 我来加 钓鱼 勿扰 非诚 勿扰
3428,2022-04-12 17:00:00,好想找个女朋友，有的时候有很多奇奇怪怪的想法真的好想说给女朋友听，也好想和女朋友一起去逛公园散散步逛逛街，两个人一起去吃想了好久的馆子，再一人一杯奶茶拉着手回来就好了。,2022,4,好想 找个 女朋友 奇奇怪怪 女朋友 女朋友 逛公园 散散步 逛逛 两个 好久 馆子 一人 一杯 奶茶 着手 回来
3434,2022-04-12 17:00:00,有没有想谈恋爱的想到还不睡觉的,2022,4,谈恋爱 想到 睡觉
3440,2022-04-12 17:00:00,统院经统3.5+，排25%，无科研学工，去争取保研还是直接出国呢,2022,4,统院 经统 3.5 25% 科研 学工 保研 出国
3436,2022-04-12 17:00:00,校党校考试大家都复习多久哇？提前半天来得及吗,2022,4,党校 考试 复习 多久 提前 半天
